,title,qualities,offer,offer_price,actual_price,image_link,link
213,Noise Colorfit Icon 2 1.8'' Display with Bluetooth Call...,"Glossy Black Strap, Regular",81% off,"₹1,099","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/8/h/w/-original-imagxp8uhqezpuww.jpeg?q=70,https://www.flipkart.com/noise-colorfit-icon-2-1-8-display-bluetooth-calling-ai-voice-assistant-smartwatch/p/itm4972b80df3e9f?pid=SMWGEH7V3NRGVPQ9&lid=LSTSMWGEH7V3NRGVPQ9OJRS0K&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_214&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGEH7V3NRGVPQ9.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
214,Fire-Boltt Ninja Call 2 Plus with 1.83-inch display Blu...,"Green Strap, Free Size",82% off,"₹1,799","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/k/6/v/-original-imagpsqj2tbzvrdd.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-call-2-plus-1-83-inch-display-bluetooth-calling-27-sports-modes-smartwatch/p/itmce4a286ee2add?pid=SMWGG3YYA29UKPGX&lid=LSTSMWGG3YYA29UKPGXSBGVEO&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_215&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGG3YYA29UKPGX.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
215,Fire-Boltt Ninja Talk 1.39'' Round Bluetooth Calling Me...,"Grey Strap, 1.39""",90% off,"₹1,199","₹11,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/m/k/t/-original-imagntsb376ahznc.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-talk-1-39-round-bluetooth-calling-metal-body-120-sports-modes-smartwatch/p/itm68c26854c1448?pid=SMWGNYZK2EYJHRCG&lid=LSTSMWGNYZK2EYJHRCGFHC24E&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_216&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGNYZK2EYJHRCG.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
216,"Ambrane Wise Glaze with 1.78"" Amoled display, BT Callin...","Grey Strap, Regular",78% off,"₹1,299","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/u/u/-original-imagkpn3ryyxuwh2.jpeg?q=70,https://www.flipkart.com/ambrane-wise-glaze-1-78-amoled-display-bt-calling-spo2-heart-rate-monitor-smartwatch/p/itmf56611b0e055e?pid=SMWGK3DY4Q7JF2YS&lid=LSTSMWGK3DY4Q7JF2YSII7HDE&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_217&otracker=browse&fm=organic&iid=en__EtQe2Z8XBAB1AELP7XwbK8dTyix6VC0jXvveYq74vsHqiDmEXCZN-9PZ9KW-d6UpEoHcNjaXcOQhJRcMCpFYQ%3D%3D&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
217,Fire-Boltt Hulk 1.78 inch Amoled Bluetooth Calling with...,"Black Strap, 1.78",91% off,"₹1,599","₹17,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/o/m/-original-imagxp8vgh8xvg2w.jpeg?q=70,https://www.flipkart.com/fire-boltt-hulk-1-78-inch-amoled-bluetooth-calling-120-sports-modes-smartwatch/p/itm17633d2c8c127?pid=SMWGGZR5SKFUPZBA&lid=LSTSMWGGZR5SKFUPZBAXKDHNM&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_218&otracker=browse&fm=organic&iid=en__EtQe2Z8XBAB1AELP7XwbK8dTyix6VC0jXvveYq74vso0nZfwb2lenjAvo1oeDUH0Mh3cEJubgOUnLrnjUwgew%3D%3D&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
218,"beatXP Evoke Neo 1.43'' Supe AMOLED Display, 800 Nits w...","Ice Silver Strap, Free Size",81% off,"₹1,299","₹6,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/o/b/36-32-evoke-neo-silicone-android-ios-beatxp-yes-original-imagtg3qskzzpvxp.jpeg?q=70,https://www.flipkart.com/beatxp-evoke-neo-1-43-supe-amoled-display-800-nits-bt-calling-health-tracking-smartwatch/p/itm7264fb29b8605?pid=SMWGT4Z7ZFFQWY39&lid=LSTSMWGT4Z7ZFFQWY39VRE7YB&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_219&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGT4Z7ZFFQWY39.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
219,"Noise Caliber Go 1.69"" HD Display with 30 Sports Modes,...","Green Strap, Regular",70% off,"₹1,199","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/0/n/g/-original-imaghqqu4qxhjjth.jpeg?q=70,https://www.flipkart.com/noise-caliber-go-1-69-hd-display-30-sports-modes-150-watch-faces-smartwatch/p/itm01d21556aff71?pid=SMWGEGETT6QNAFFC&lid=LSTSMWGEGETT6QNAFFCBKLL32&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_220&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGEGETT6QNAFFC.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
220,"Ambrane Marble 1.43"" AMOLED Always-On Display with BT C...","Black Strap, Regular",75% off,"₹1,499","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/r/z/-original-imagsjvdnk4hxznb.jpeg?q=70,https://www.flipkart.com/ambrane-marble-1-43-amoled-always-on-display-bt-calling-1000-nits-working-crown-smartwatch/p/itm86103e7ce9844?pid=SMWGQCXPRHRHGDHV&lid=LSTSMWGQCXPRHRHGDHVDTSGPD&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_221&otracker=browse&fm=organic&iid=en__EtQe2Z8XBAB1AELP7XwbK8dTyix6VC0jXvveYq74vtCOfOEPjZu84xLN0n8JE7NlfPOpsJRGddsIhnkRV1iHw%3D%3D&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
221,GENTLEMOB Android/iPhone smartwatch 1.43HD BT Caling 4G...,"NA Strap, Free",62% off,"₹1,890","₹4,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/f/p/40-g9g-android-ios-gentlemob-yes-original-imagvbydfdvyqux8.jpeg?q=70,https://www.flipkart.com/gentlemob-android-iphone-smartwatch-1-43hd-bt-caling-4g-network-x9-pro-ultra-s8/p/itmf20d323725c46?pid=SMWGVBYDVYXQX5VR&lid=LSTSMWGVBYDVYXQX5VRFABO3H&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_222&otracker=browse&fm=organic&iid=en__EtQe2Z8XBAB1AELP7XwbK8dTyix6VC0jXvveYq74vuGF0no1xLFVDdxMeNay-24lUhXzf3nPqZbRXBjNJhq8w%3D%3D&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
222,"boAt Lunar Space Plus with 1.39"" HD Display, BT Calling...","Black Strap, Free Size",80% off,"₹1,299","₹6,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/2/a/m/-original-imagsz8pxhgqgatm.jpeg?q=70,https://www.flipkart.com/boat-lunar-space-plus-1-39-hd-display-bt-calling-100-sports-modes-smartwatch/p/itmcdeef8f95df93?pid=SMWGQHN4YNAESD8T&lid=LSTSMWGQHN4YNAESD8TDUSOGH&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_223&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGQHN4YNAESD8T.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
223,Noise Icon 2 Vista AMOLED Bluetooth Calling Smartwatch,"Deep Wine Strap, Regular",78% off,"₹1,499","₹6,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/j/c/k/-original-imagnuu8xsagf2cm.jpeg?q=70,https://www.flipkart.com/noise-icon-2-vista-amoled-bluetooth-calling-smartwatch/p/itm6c5a974d4622d?pid=SMWGGKV2A8DSXZ36&lid=LSTSMWGGKV2A8DSXZ36RKDQUJ&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_224&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGGKV2A8DSXZ36.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
224,"Fire-Boltt Expedition GPS Inbuilt Smart Watch, Bluetoot...","Orange Strap, Free Size",90% off,"₹1,999","₹21,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/f/w/-original-imaguegyze9xknzt.jpeg?q=70,https://www.flipkart.com/fire-boltt-expedition-gps-inbuilt-smart-watch-bluetooth-calling-1-39-display-120-sports-smartwatch/p/itm7b2b6d57bef62?pid=SMWGT622D5HGGC6H&lid=LSTSMWGT622D5HGGC6HSSQIG7&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_225&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGT622D5HGGC6H.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
225,"beatXP Vega X 1.43"" AMOLED Display, BT Calling, 60Hz Re...","Ice Silver Strap, Free Size",87% off,"₹1,299","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/5/j/m/36-32-bxio3002-bxsm3002-android-ios-beatxp-yes-original-imagxhzym3kfth3m.jpeg?q=70,https://www.flipkart.com/beatxp-vega-x-1-43-amoled-display-bt-calling-60hz-refresh-rate-wireless-charging-smartwatch/p/itm96b26d7b90a56?pid=SMWGMB7FNJJVZ3AM&lid=LSTSMWGMB7FNJJVZ3AMLPBXMX&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_226&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGMB7FNJJVZ3AM.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
226,GENTLEMOB Android/iPhone smartwatch 1.96HD BT Caling 4G...,"NA Strap, Free",62% off,"₹1,890","₹4,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/z/4/39-g921-android-ios-gentlemob-yes-original-imagvcb3gztg5kax.jpeg?q=70,https://www.flipkart.com/gentlemob-android-iphone-smartwatch-1-96hd-bt-caling-4g-network-x9-max-ultra-g9/p/itm9704910ac12f1?pid=SMWGVCB33QZW9HJE&lid=LSTSMWGVCB33QZW9HJEHIW1ZD&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_227&otracker=browse&fm=organic&iid=en__EtQe2Z8XBAB1AELP7XwbK8dTyix6VC0jXvveYq74vsTVKmkPeK-F0hIrtxr0AsCLaCWk03HrSeqISVUTwUDNQ%3D%3D&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
227,GENTLEMOB Smartwatch New Model Gen 1.39HD Bluetooth cal...,"Gold Strap, Free",52% off,"₹1,890","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/k/t/x/40-g9g8-android-ios-gentlemob-yes-original-imagvguj84vavtbk.jpeg?q=70,https://www.flipkart.com/gentlemob-smartwatch-new-model-gen-1-39hd-bluetooth-calling-x-pro-android-ios/p/itm9c13023be95c9?pid=SMWGVGUJYTY4JVHU&lid=LSTSMWGVGUJYTY4JVHUO3PSQ6&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_228&otracker=browse&fm=organic&iid=en__EtQe2Z8XBAB1AELP7XwbK8dTyix6VC0jXvveYq74vu_IdNbAcUSVBMI9OfonTEW_n5F5nAY1Mepv4miDqbtpg%3D%3D&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
228,"Fire-Boltt Grenade 1.39'' HD Display, BT Calling, 350 m...","Camo Green Strap, 22 cm",90% off,"₹1,599","₹15,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/l/s/-original-imagqy68kdjrswhq.jpeg?q=70,https://www.flipkart.com/fire-boltt-grenade-1-39-hd-display-bt-calling-350-mah-battery-123-sports-modes-smartwatch/p/itm322a6899bc6c8?pid=SMWGZKAPARDCXVTF&lid=LSTSMWGZKAPARDCXVTFSHYNMV&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_229&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGZKAPARDCXVTF.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
229,Ambrane Wise-Eon 1.69Lucid Display bluetooth calling fu...,"Black Strap, Regular",74% off,"₹1,299","₹4,999",https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/9/a/z/1-69-android-ios-wise-eon-black-ambrane-yes-original-imageu9gu3yhhfqz.jpeg?q=70,https://www.flipkart.com/ambrane-wise-eon-1-69lucid-display-bluetooth-calling-function-7-days-battery-life-smartwatch/p/itm1fd0711fa66a5?pid=SMWGDRJWGQUEKHKU&lid=LSTSMWGDRJWGQUEKHKUYJJOSP&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_230&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGDRJWGQUEKHKU.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
230,"Fire-Boltt Epic Plus with1.83"" 2.5D Curved Glass,SPO2, ...","Black Strap, Free Size",88% off,"₹1,199","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/a/s/-original-imagxp8tahhvghys.jpeg?q=70,https://www.flipkart.com/fire-boltt-epic-plus-with1-83-2-5d-curved-glass-spo2-heart-rate-tracking-touchscreen-smartwatch/p/itm681ecd1fc9d01?pid=SMWGGZ746XUPRH3N&lid=LSTSMWGGZ746XUPRH3NIYLII4&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_231&otracker=browse&fm=organic&iid=en__EtQe2Z8XBAB1AELP7XwbK8dTyix6VC0jXvveYq74vuH_2lv2MRVETCgd2dZxu_VCKKwzSk6rxzwiUCpeMcbgEKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
231,Fire-Boltt Ninja Talk 1.39'' Round Bluetooth Calling Sm...,"Black Strap, 1.39",89% off,"₹1,299","₹11,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/6/8/-original-imagxp8vgdpkhkgx.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-talk-1-39-round-bluetooth-calling-smartwatch-metal-body-120-sports-modes/p/itm7eedef2f3e96f?pid=SMWGNYZKTDZZZGWS&lid=LSTSMWGNYZKTDZZZGWSFWF7AJ&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_232&otracker=browse&fm=organic&iid=en__EtQe2Z8XBAB1AELP7XwbK8dTyix6VC0jXvveYq74vvHc1p1d26VkcqupuqKjTqus34NQx-h2KYHTsGy0M5LIOo15S0a61Wzzbg3qNOknKY%3D&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
232,"Noise Vision 3 with 1.96"" AMOLED display with Thin Beze...","Metallic Black Strap, Regular",62% off,"₹2,999","₹7,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/9/k/u/-original-imagxp8tz8sk4j28.jpeg?q=70,https://www.flipkart.com/noise-vision-3-1-96-amoled-display-thin-bezel-metallic-build-smartwatch/p/itm86cb485141549?pid=SMWGPB588TBPFYUG&lid=LSTSMWGPB588TBPFYUGZ2QJBA&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_233&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGPB588TBPFYUG.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
233,"Noise Fuse 1.38'' Round Display with Bluetooth Calling,...","Forest Green Strap, Regular",76% off,"₹1,199","₹4,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/y/s/-original-imagq9hbskvxyvhk.jpeg?q=70,https://www.flipkart.com/noise-fuse-1-38-round-display-bluetooth-calling-metallic-finish-ip68-rating-smartwatch/p/itm0c10c462a7069?pid=SMWGZMHQZGFNGTYG&lid=LSTSMWGZMHQZGFNGTYGZCEZUM&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_234&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGZMHQZGFNGTYG.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
234,Fire-Boltt Shark 1.83'' Smartwatch with Rugged Outdoor ...,"Black Strap, Free Size",92% off,"₹1,499","₹18,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/o/c/s/-original-imagpgkzyfanxr9p.jpeg?q=70,https://www.flipkart.com/fire-boltt-shark-1-83-smartwatch-rugged-outdoor-design-bluetooth-calling/p/itmecbe599f5909e?pid=SMWGZ3ZAKTWD5AHK&lid=LSTSMWGZ3ZAKTWD5AHKYK6ADG&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_235&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGZ3ZAKTWD5AHK.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
235,Fastrack Revoltt X|1.83'' HD Display|SingleSync BT Call...,"Grey Strap, Free Size",54% off,"₹1,799","₹3,995",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/h/w/u/-original-imagtvgyncthgff3.jpeg?q=70,https://www.flipkart.com/fastrack-revoltt-x-1-83-hd-display-singlesync-bt-calling-advanced-chipset-calculator-smartwatch/p/itmff14a219776a3?pid=SMWGTMYYMGF9R4R6&lid=LSTSMWGTMYYMGF9R4R6IALT3J&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_236&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGTMYYMGF9R4R6.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
236,"WTG T55 1.54"" HD Display Bluetooth Calling, Notificatio...","Black Strap, Regular Wear",76% off,₹699,"₹2,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/3/a/7/39-new-dial-2024-t55-blk-0025-android-ios-wtg-yes-original-imagxgjrwb2cbmuc.jpeg?q=70,https://www.flipkart.com/wtg-t55-1-54-hd-display-bluetooth-calling-notifications-fitness-tracking-ai-voice-smartwatch/p/itm0a2a8e0c715b1?pid=SMWGXGJRQ3GFNFN5&lid=LSTSMWGXGJRQ3GFNFN5WKRWSI&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_237&otracker=browse&fm=organic&iid=en__EtQe2Z8XBAB1AELP7XwbK8dTyix6VC0jXvveYq74vtTpCWtEuNZzmcTCX9rtHtz2bAivOcBIYI7FNQQbwOSsw%3D%3D&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
237,GENTLEMOB Gen8/Gen9 smartwatch with Bluetooth calling c...,"Gold Strap, Free",55% off,"₹1,790","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/x/d/44-220512-android-ios-gentlemob-yes-original-imagwqbjbgkgu43f.jpeg?q=70,https://www.flipkart.com/gentlemob-gen8-gen9-smartwatch-bluetooth-calling-compatible-android-ios/p/itmb274c2213f639?pid=SMWGWQBJCZXGJJDY&lid=LSTSMWGWQBJCZXGJJDYWAIXGW&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_238&otracker=browse&fm=organic&iid=en__EtQe2Z8XBAB1AELP7XwbK8dTyix6VC0jXvveYq74vvSDNCCGbHErBoxKcsom5aQVo90SEjbgSrzZAP74oKIYQ%3D%3D&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
238,"Fastrack Revoltt XR1 1.38"" Round HD Display, SingleSync...","Green Strap, Free Size",67% off,"₹1,299","₹3,995",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/9/j/1/-original-imagx8nhebmyh8yu.jpeg?q=70,https://www.flipkart.com/fastrack-revoltt-xr1-1-38-round-hd-display-singlesync-bt-calling-advanced-chipset-smartwatch/p/itm6de298b960d2d?pid=SMWGWT49N2FKR7GT&lid=LSTSMWGWT49N2FKR7GTBG3LDS&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_239&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGWT49N2FKR7GT.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
239,"Pebble Cosmos Ultra 1.91"" 600 nits BT-Calling High-Res ...","Evening Grey Strap, Free Size",80% off,"₹1,499","₹7,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/t/d/-original-imagpjqxgrfvjqgc.jpeg?q=70,https://www.flipkart.com/pebble-cosmos-ultra-1-91-600-nits-bt-calling-high-res-curved-display-ultra-thin-dial-smartwatch/p/itm8f52a004c2f5e?pid=SMWGGDF9CJ9FSMUE&lid=LSTSMWGGDF9CJ9FSMUE277QKL&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_6_240&otracker=browse&fm=organic&iid=40a741dc-031c-49c5-aab2-132e92572030.SMWGGDF9CJ9FSMUE.SEARCH&ppt=None&ppn=None&ssid=qhm0oyi7r40000001710182604264
240,"Boult Crown 1.95'' Screen, BT Calling, Working Crown, Z...","Orange Strap, Free Size",71% off,"₹1,299","₹4,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/b/r/-original-imagyu79b87hvwme.jpeg?q=70,https://www.flipkart.com/boult-crown-1-95-screen-bt-calling-working-crown-zinc-alloy-frame-900-nits-spo2-smartwatch/p/itme4d41a7681606?pid=SMWGPHT4WMGGHGGC&lid=LSTSMWGPHT4WMGGHGGC7NH1PB&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_7_241&otracker=browse&fm=organic&iid=en_xMmjpIr86SMHoPRB7i-WiGsAZzpcFt9phs4I5VD9ncJnk_sHsEdochCPfG1NxwnQXTioYe-FbSmWt0g3lLi-xg%3D%3D&ppt=None&ppn=None&ssid=9fbm095rjk0000001710182607160
241,Fire-Boltt Ninja Calling Pro Plus 1.83 inch Display Sma...,"Silver Strap, Free Size",88% off,"₹1,149","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/7/p/b/-original-imagxp8u4gd3pyyz.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-calling-pro-plus-1-83-inch-display-smartwatch-bluetooth-calling-ai-voice/p/itm867974696b635?pid=SMWGGZ74PKPHE8WZ&lid=LSTSMWGGZ74PKPHE8WZISP9RR&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_7_242&otracker=browse&fm=organic&iid=en_xMmjpIr86SMHoPRB7i-WiGsAZzpcFt9phs4I5VD9ncLiSC9ui42FMcoQBo0ii-Y1FtQCzt-ydpW67iWJ91vOzw%3D%3D&ppt=None&ppn=None&ssid=9fbm095rjk0000001710182607160
242,"alt OG Max with 1.8InchHD Display, BT Calling and AI Vo...","Brick Red Strap, Regular",87% off,₹999,"₹7,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/g/g/x/-original-imagmwgvtxugu4h3.jpeg?q=70,https://www.flipkart.com/alt-og-max-1-8inchhd-display-bt-calling-ai-voice-assistant-smartwatch/p/itmcbe832d1d20ea?pid=SMWGHQSFYFWCGQBB&lid=LSTSMWGHQSFYFWCGQBBF1QLG7&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_7_243&otracker=browse&fm=organic&iid=21f4ddcd-b912-402a-a98b-37574942234a.SMWGHQSFYFWCGQBB.SEARCH&ppt=None&ppn=None&ssid=9fbm095rjk0000001710182607160
243,Fire-Boltt Ninja Talk 1.39'' Round Bluetooth Calling Sm...,"Blue SS Strap, 1.39",83% off,"₹1,699","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/o/o/-original-imagsbyfvzqnehux.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-talk-1-39-round-bluetooth-calling-smartwatch-metal-body-120-sports-modes/p/itmaa5e0b6675922?pid=SMWGRRVABHREGEKY&lid=LSTSMWGRRVABHREGEKYJWPTTG&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_7_244&otracker=browse&fm=organic&iid=21f4ddcd-b912-402a-a98b-37574942234a.SMWGRRVABHREGEKY.SEARCH&ppt=None&ppn=None&ssid=9fbm095rjk0000001710182607160
244,"Boult Cosmic R 1.3"" HD, Complete Health Tracking, 150+ ...","Black Strap, Free Size",80% off,"₹1,199","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/m/g/-original-imagxp8uzgr8d2qd.jpeg?q=70,https://www.flipkart.com/boult-cosmic-r-1-3-hd-complete-health-tracking-150-watch-faces-100-sports-modes-smartwatch/p/itmf3c904d99c898?pid=SMWGNC7S6SBJCFCG&lid=LSTSMWGNC7S6SBJCFCGPROFX4&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_7_245&otracker=browse&fm=organic&iid=21f4ddcd-b912-402a-a98b-37574942234a.SMWGNC7S6SBJCFCG.SEARCH&ppt=None&ppn=None&ssid=9fbm095rjk0000001710182607160
245,"Boult Drift+ Bluetooth Calling, 1.85"" HD, 500Nits Brigh...","Denim Blue Strap, Free Size",86% off,"₹1,149","₹8,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/o/c/m/-original-imagxp8udqfxrnuw.jpeg?q=70,https://www.flipkart.com/boult-drift-bluetooth-calling-1-85-hd-500nits-brightness-150-watchfaces-spo2-smartwatch/p/itmab445c382f01c?pid=SMWGMH4J3DZDDYSU&lid=LSTSMWGMH4J3DZDDYSUN8XFCV&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_7_246&otracker=browse&fm=organic&iid=21f4ddcd-b912-402a-a98b-37574942234a.SMWGMH4J3DZDDYSU.SEARCH&ppt=None&ppn=None&ssid=9fbm095rjk0000001710182607160
246,"Fire-Boltt Hurricane 1.3"" Curved Glass Display with 360...","Black Strap, Free Size",87% off,"₹1,149","₹8,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/x/b/-original-imagxp9ncr6y7hfd.jpeg?q=70,https://www.flipkart.com/fire-boltt-hurricane-1-3-curved-glass-display-360-health-training-100-sports-modes-smartwatch/p/itm64b4fe6864a92?pid=SMWGD53JGHQMYZFF&lid=LSTSMWGD53JGHQMYZFFAT40XM&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_7_247&otracker=browse&fm=organic&iid=en_xMmjpIr86SMHoPRB7i-WiGsAZzpcFt9phs4I5VD9ncJ63E7dt9Bek35wgyWyseLDaa4G38O9j7Qdu4Hfnv90Dg%3D%3D&ppt=None&ppn=None&ssid=9fbm095rjk0000001710182607160
